Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,1960 [1960],1970 [1970],1980 [1980],1990 [1990],2000 [2000]
Chile,CHL,Female,FEM,Dominica,DMA,0,0,0,0,0
Chile,CHL,Female,FEM,Dominican Republic,DOM,23,229,400,595,832
Chile,CHL,Female,FEM,Ecuador,ECU,790,1529,2475,2429,2326
Chile,CHL,Female,FEM,El Salvador,SLV,98,88,105,119,86
Chile,CHL,Female,FEM,Falkland Islands (Malvinas),FLK,13,4,8,22,41
Chile,CHL,Female,FEM,French Guiana,GUF,2,5,13,32,54
Chile,CHL,Female,FEM,Grenada,GRD,0,0,0,1,2
Chile,CHL,Female,FEM,Guadeloupe,GLP,0,0,1,2,2
Chile,CHL,Female,FEM,Guatemala,GTM,115,129,135,104,92
Chile,CHL,Female,FEM,Guyana,GUY,224,133,14,11,25
Chile,CHL,Female,FEM,Haiti,HTI,0,1,2,2,3
Chile,CHL,Female,FEM,Honduras,HND,33,17,23,49,114
Chile,CHL,Female,FEM,Jamaica,JAM,0,0,3,0,9
Chile,CHL,Female,FEM,Martinique,MTQ,0,1,1,2,3
Chile,CHL,Female,FEM,Mexico,MEX,4,478,1872,1256,1995
Chile,CHL,Female,FEM,Montserrat,MSR,0,0,0,0,0
Chile,CHL,Female,FEM,Netherlands Antilles,ANT,9,8,8,40,40
Chile,CHL,Female,FEM,Nicaragua,NIC,17,30,35,38,46
Chile,CHL,Female,FEM,Panama,PAN,194,346,555,509,532
Chile,CHL,Female,FEM,Paraguay,PRY,172,174,656,1024,981
Chile,CHL,Female,FEM,Peru,PER,4423,4086,3580,3044,2586
Chile,CHL,Female,FEM,Puerto Rico,PRI,37,112,164,494,102
Chile,CHL,Female,FEM,St. Kitts and Nevis,KNA,0,0,0,1,0
Chile,CHL,Female,FEM,St. Lucia,LCA,0,0,0,2,0
Chile,CHL,Female,FEM,St. Vincent and the Grenadines,VCT,0,0,0,0,1
Chile,CHL,Female,FEM,Suriname,SUR,26,17,12,16,23
Chile,CHL,Female,FEM,Trinidad and Tobago,TTO,14,12,15,13,7
Chile,CHL,Female,FEM,Turks and Caicos Islands,TCA,0,0,0,0,0
Chile,CHL,Female,FEM,Uruguay,URY,1508,1805,631,716,851
Chile,CHL,Female,FEM,"Venezuela, RB",VEN,4074,1167,10692,10490,7552
Chile,CHL,Female,FEM,Virgin Islands (U.S.),VIR,0,0,0,3,2
Chile,CHL,Female,FEM,"Virgin Islands, British",VGB,0,0,0,0,0
Chile,CHL,Male,MAL,Anguilla,AIA,0,0,0,0,0
Chile,CHL,Male,MAL,Antigua and Barbuda,ATG,0,1,1,0,1
Chile,CHL,Male,MAL,Argentina,ARG,72061,91597,116546,118390,106488
Chile,CHL,Male,MAL,Aruba,ABW,3,2,2,18,43
Chile,CHL,Male,MAL,"Bahamas, The",BHS,0,5,2,6,7
Chile,CHL,Male,MAL,Barbados,BRB,2,5,9,4,4
Chile,CHL,Male,MAL,Belize,BLZ,4,5,6,0,4
Chile,CHL,Male,MAL,Bolivia,BOL,2230,3325,4123,2184,2206
Chile,CHL,Male,MAL,Brazil,BRA,981,1116,9693,12851,10254
Chile,CHL,Male,MAL,Cayman Islands,CYM,0,0,0,0,6
Chile,CHL,Male,MAL,Chile,CHL,0,0,0,0,0
Chile,CHL,Male,MAL,Colombia,COL,478,657,770,936,963
Chile,CHL,Male,MAL,Costa Rica,CRI,53,223,396,479,676
Chile,CHL,Male,MAL,Cuba,CUB,13,12,27,40,145
Chile,CHL,Male,MAL,Dominica,DMA,0,0,0,0,0
Chile,CHL,Male,MAL,Dominican Republic,DOM,38,347,673,1044,1474
Chile,CHL,Male,MAL,Ecuador,ECU,1044,1884,2837,2847,2697
Chile,CHL,Male,MAL,El Salvador,SLV,41,87,96,99,87
Chile,CHL,Male,MAL,Falkland Islands (Malvinas),FLK,20,5,9,26,51
Chile,CHL,Male,MAL,French Guiana,GUF,2,9,17,37,51
Chile,CHL,Male,MAL,Grenada,GRD,0,0,0,1,2
Chile,CHL,Male,MAL,Guadeloupe,GLP,0,0,1,2,2
Chile,CHL,Male,MAL,Guatemala,GTM,102,138,129,108,96
Chile,CHL,Male,MAL,Guyana,GUY,314,180,17,15,36
Chile,CHL,Male,MAL,Haiti,HTI,0,1,1,2,3
Chile,CHL,Male,MAL,Honduras,HND,57,24,30,65,110
Chile,CHL,Male,MAL,Jamaica,JAM,0,0,3,0,10
Chile,CHL,Male,MAL,Martinique,MTQ,0,2,1,2,2
Chile,CHL,Male,MAL,Mexico,MEX,5,398,1785,1187,1917
Chile,CHL,Male,MAL,Montserrat,MSR,0,0,0,0,0
Chile,CHL,Male,MAL,Netherlands Antilles,ANT,11,9,7,25,48
Chile,CHL,Male,MAL,Nicaragua,NIC,37,62,69,73,87
Chile,CHL,Male,MAL,Panama,PAN,192,235,577,528,548
Chile,CHL,Male,MAL,Paraguay,PRY,221,172,858,1279,1402
Chile,CHL,Male,MAL,Peru,PER,3174,2775,2264,1888,1448
Chile,CHL,Male,MAL,Puerto Rico,PRI,46,133,187,444,86
Chile,CHL,Male,MAL,St. Kitts and Nevis,KNA,0,0,0,1,0
Chile,CHL,Male,MAL,St. Lucia,LCA,0,0,0,2,1
Chile,CHL,Male,MAL,St. Vincent and the Grenadines,VCT,0,0,0,0,1
Chile,CHL,Male,MAL,Suriname,SUR,30,20,13,17,21
Chile,CHL,Male,MAL,Trinidad and Tobago,TTO,20,15,16,12,7
Chile,CHL,Male,MAL,Turks and Caicos Islands,TCA,0,0,0,0,0
Chile,CHL,Male,MAL,Uruguay,URY,670,0,671,654,802
Chile,CHL,Male,MAL,"Venezuela, RB",VEN,5638,1820,11902,11457,8198
Chile,CHL,Male,MAL,Virgin Islands (U.S.),VIR,0,0,0,3,3
Chile,CHL,Male,MAL,"Virgin Islands, British",VGB,0,0,0,0,0
Chile,CHL,Total,TOT,Anguilla,AIA,0,0,0,0,1
Chile,CHL,Total,TOT,Antigua and Barbuda,ATG,2,3,2,1,4
Chile,CHL,Total,TOT,Argentina,ARG,119505,163943,217368,226327,219104
Chile,CHL,Total,TOT,Aruba,ABW,6,5,5,34,79
Chile,CHL,Total,TOT,"Bahamas, The",BHS,0,16,10,10,11
Chile,CHL,Total,TOT,Barbados,BRB,5,13,22,9,10
Chile,CHL,Total,TOT,Belize,BLZ,7,9,10,0,9
Chile,CHL,Total,TOT,Bolivia,BOL,4858,6367,7496,4312,4276
Chile,CHL,Total,TOT,Brazil,BRA,1686,2032,17657,22095,17155
Chile,CHL,Total,TOT,Cayman Islands,CYM,0,0,0,0,9
Chile,CHL,Total,TOT,Chile,CHL,0,0,0,0,0
Chile,CHL,Total,TOT,Colombia,COL,895,1279,1507,1821,1774
Chile,CHL,Total,TOT,Costa Rica,CRI,98,449,780,939,1307
Chile,CHL,Total,TOT,Cuba,CUB,26,23,52,72,191
Chile,CHL,Total,TOT,Dominica,DMA,2,0,0,0,0
Chile,CHL,Total,TOT,Dominican Republic,DOM,61,576,1073,1639,2306
Chile,CHL,Total,TOT,Ecuador,ECU,1834,3413,5313,5276,5024
Chile,CHL,Total,TOT,El Salvador,SLV,138,175,201,218,173
Chile,CHL,Total,TOT,Falkland Islands (Malvinas),FLK,33,10,17,48,92
Chile,CHL,Total,TOT,French Guiana,GUF,4,15,30,69,105
Chile,CHL,Total,TOT,Grenada,GRD,2,0,0,2,4
Chile,CHL,Total,TOT,Guadeloupe,GLP,0,1,2,5,4
Chile,CHL,Total,TOT,Guatemala,GTM,217,267,265,213,188
Chile,CHL,Total,TOT,Guyana,GUY,538,313,31,27,61
Chile,CHL,Total,TOT,Haiti,HTI,0,2,3,4,6
Chile,CHL,Total,TOT,Honduras,HND,90,41,53,114,225
Chile,CHL,Total,TOT,Jamaica,JAM,0,2,6,0,19
Chile,CHL,Total,TOT,Martinique,MTQ,0,3,2,4,5
Chile,CHL,Total,TOT,Mexico,MEX,10,876,3658,2443,3913
Chile,CHL,Total,TOT,Montserrat,MSR,0,0,0,1,0
Chile,CHL,Total,TOT,Netherlands Antilles,ANT,20,17,15,65,88
Chile,CHL,Total,TOT,Nicaragua,NIC,55,92,104,111,133
Chile,CHL,Total,TOT,Panama,PAN,385,581,1132,1037,1080
Chile,CHL,Total,TOT,Paraguay,PRY,392,346,1513,2303,2383
Chile,CHL,Total,TOT,Peru,PER,7597,6861,5844,4933,4033
Chile,CHL,Total,TOT,Puerto Rico,PRI,83,245,352,937,188
Chile,CHL,Total,TOT,St. Kitts and Nevis,KNA,0,0,0,2,0
Chile,CHL,Total,TOT,St. Lucia,LCA,2,0,0,3,2
Chile,CHL,Total,TOT,St. Vincent and the Grenadines,VCT,0,0,0,1,2
Chile,CHL,Total,TOT,Suriname,SUR,56,37,24,33,44
Chile,CHL,Total,TOT,Trinidad and Tobago,TTO,33,27,31,25,14
Chile,CHL,Total,TOT,Turks and Caicos Islands,TCA,0,0,0,1,2
Chile,CHL,Total,TOT,Uruguay,URY,2178,1805,1303,1370,1653
Chile,CHL,Total,TOT,"Venezuela, RB",VEN,9712,2987,22593,21947,15749
Chile,CHL,Total,TOT,Virgin Islands (U.S.),VIR,0,0,0,6,5
Chile,CHL,Total,TOT,"Virgin Islands, British",VGB,0,0,0,0,0
Colombia,COL,Female,FEM,Anguilla,AIA,0,0,0,3,5
Colombia,COL,Female,FEM,Antigua and Barbuda,ATG,10,13,8,4,19
Colombia,COL,Female,FEM,Argentina,ARG,4030,2017,122,1687,2262
Colombia,COL,Female,FEM,Aruba,ABW,747,696,659,1164,4256
Colombia,COL,Female,FEM,"Bahamas, The",BHS,2,18,17,22,24
Colombia,COL,Female,FEM,Barbados,BRB,22,64,112,39,46
Colombia,COL,Female,FEM,Belize,BLZ,28,37,42,0,9
Colombia,COL,Female,FEM,Bolivia,BOL,57,466,796,362,656
Colombia,COL,Female,FEM,Brazil,BRA,302,410,682,1119,1870
Colombia,COL,Female,FEM,Cayman Islands,CYM,3,6,22,37,40
Colombia,COL,Female,FEM,Chile,CHL,334,453,593,864,2114
Colombia,COL,Female,FEM,Colombia,COL,0,0,0,0,0
Colombia,COL,Female,FEM,Costa Rica,CRI,318,311,510,1388,2990
Colombia,COL,Female,FEM,Cuba,CUB,117,103,65,46,49
Colombia,COL,Female,FEM,Dominica,DMA,7,4,0,0,0
Colombia,COL,Female,FEM,Dominican Republic,DOM,183,862,1423,2073,2865
Colombia,COL,Female,FEM,Ecuador,ECU,6054,11680,18834,21633,26496
Colombia,COL,Female,FEM,El Salvador,SLV,125,109,130,149,224
Colombia,COL,Female,FEM,Falkland Islands (Malvinas),FLK,3,0,0,0,0
Colombia,COL,Female,FEM,French Guiana,GUF,4,12,28,69,119
Colombia,COL,Female,FEM,Grenada,GRD,8,4,0,10,19
Colombia,COL,Female,FEM,Guadeloupe,GLP,1,5,9,19,19
Colombia,COL,Female,FEM,Guatemala,GTM,220,214,206,250,386
Colombia,COL,Female,FEM,Guyana,GUY,491,291,30,25,55
Colombia,COL,Female,FEM,Haiti,HTI,4,8,10,13,17
Colombia,COL,Female,FEM,Honduras,HND,308,157,210,453,287
Colombia,COL,Female,FEM,Jamaica,JAM,0,7,25,0,69
Colombia,COL,Female,FEM,Martinique,MTQ,2,11,9,19,25
Colombia,COL,Female,FEM,Mexico,MEX,7,613,1671,2415,3369
Colombia,COL,Female,FEM,Montserrat,MSR,0,0,0,5,0
Colombia,COL,Female,FEM,Netherlands Antilles,ANT,945,892,840,342,1769
Colombia,COL,Female,FEM,Nicaragua,NIC,55,96,109,119,142
Colombia,COL,Female,FEM,Panama,PAN,6571,7940,5895,7340,11091
Colombia,COL,Female,FEM,Paraguay,PRY,264,22,154,674,158
Colombia,COL,Female,FEM,Peru,PER,503,807,1058,1447,1234
Colombia,COL,Female,FEM,Puerto Rico,PRI,173,519,758,518,815
Colombia,COL,Female,FEM,St. Kitts and Nevis,KNA,2,1,1,11,0
Colombia,COL,Female,FEM,St. Lucia,LCA,7,4,1,16,8
Colombia,COL,Female,FEM,St. Vincent and the Grenadines,VCT,0,0,0,5,8
Colombia,COL,Female,FEM,Suriname,SUR,4,3,2,3,4
Colombia,COL,Female,FEM,Trinidad and Tobago,TTO,108,99,121,101,56
Colombia,COL,Female,FEM,Turks and Caicos Islands,TCA,0,0,0,7,7
Colombia,COL,Female,FEM,Uruguay,URY,3295,3957,1384,1483,183
Colombia,COL,Female,FEM,"Venezuela, RB",VEN,47671,67771,236044,293677,322808
Colombia,COL,Female,FEM,Virgin Islands (U.S.),VIR,0,1,1,27,25
Colombia,COL,Female,FEM,"Virgin Islands, British",VGB,0,0,0,2,2
Colombia,COL,Male,MAL,Anguilla,AIA,0,0,0,3,6
Colombia,COL,Male,MAL,Antigua and Barbuda,ATG,7,11,9,7,12
Colombia,COL,Male,MAL,Argentina,ARG,6570,3251,124,1339,2003
Colombia,COL,Male,MAL,Aruba,ABW,313,306,289,676,2791
Colombia,COL,Male,MAL,"Bahamas, The",BHS,2,61,14,8,9
Colombia,COL,Male,MAL,Barbados,BRB,20,44,74,30,33
Colombia,COL,Male,MAL,Belize,BLZ,34,46,54,0,11
Colombia,COL,Male,MAL,Bolivia,BOL,71,557,949,304,619
Colombia,COL,Male,MAL,Brazil,BRA,469,467,811,1089,2288
Colombia,COL,Male,MAL,Cayman Islands,CYM,3,5,17,63,34
Colombia,COL,Male,MAL,Chile,CHL,311,316,428,683,1794
Colombia,COL,Male,MAL,Colombia,COL,0,0,0,0,0
Colombia,COL,Male,MAL,Costa Rica,CRI,446,271,515,1366,2914
Colombia,COL,Male,MAL,Cuba,CUB,138,128,79,58,123
Colombia,COL,Male,MAL,Dominica,DMA,7,4,0,0,1
Colombia,COL,Male,MAL,Dominican Republic,DOM,303,831,1414,2087,2862
Colombia,COL,Male,MAL,Ecuador,ECU,6532,11748,17628,18409,24014
Colombia,COL,Male,MAL,El Salvador,SLV,47,105,111,110,210
Colombia,COL,Male,MAL,Falkland Islands (Malvinas),FLK,2,0,0,0,0
Colombia,COL,Male,MAL,French Guiana,GUF,5,21,37,82,112
Colombia,COL,Male,MAL,Grenada,GRD,8,4,0,7,13
Colombia,COL,Male,MAL,Guadeloupe,GLP,2,4,8,19,15
Colombia,COL,Male,MAL,Guatemala,GTM,261,208,211,222,333
Colombia,COL,Male,MAL,Guyana,GUY,689,395,38,33,78
Colombia,COL,Male,MAL,Haiti,HTI,4,11,15,21,29
Colombia,COL,Male,MAL,Honduras,HND,523,221,276,600,349
Colombia,COL,Male,MAL,Jamaica,JAM,0,6,26,0,82
Colombia,COL,Male,MAL,Martinique,MTQ,2,13,9,17,19
Colombia,COL,Male,MAL,Mexico,MEX,8,618,1597,2339,2848
Colombia,COL,Male,MAL,Montserrat,MSR,0,0,0,5,0
Colombia,COL,Male,MAL,Netherlands Antilles,ANT,672,529,409,214,826
Colombia,COL,Male,MAL,Nicaragua,NIC,57,94,104,110,132
Colombia,COL,Male,MAL,Panama,PAN,8225,6788,6372,8452,10754
Colombia,COL,Male,MAL,Paraguay,PRY,354,18,159,723,166
Colombia,COL,Male,MAL,Peru,PER,361,633,860,1048,807
Colombia,COL,Male,MAL,Puerto Rico,PRI,165,478,674,356,692
Colombia,COL,Male,MAL,St. Kitts and Nevis,KNA,2,1,1,8,0
Colombia,COL,Male,MAL,St. Lucia,LCA,6,3,0,11,6
Colombia,COL,Male,MAL,St. Vincent and the Grenadines,VCT,0,0,0,7,10
Colombia,COL,Male,MAL,Suriname,SUR,5,3,2,3,4
Colombia,COL,Male,MAL,Trinidad and Tobago,TTO,158,117,125,98,54
Colombia,COL,Male,MAL,Turks and Caicos Islands,TCA,0,0,0,4,5
Colombia,COL,Male,MAL,Uruguay,URY,1480,0,1472,1447,164
Colombia,COL,Male,MAL,"Venezuela, RB",VEN,49678,105857,219546,260195,294936
Colombia,COL,Male,MAL,Virgin Islands (U.S.),VIR,0,1,0,19,18
Colombia,COL,Male,MAL,"Virgin Islands, British",VGB,0,0,0,3,3
Colombia,COL,Total,TOT,Anguilla,AIA,0,0,0,6,11
Colombia,COL,Total,TOT,Antigua and Barbuda,ATG,17,24,17,11,31
Colombia,COL,Total,TOT,Argentina,ARG,10601,5267,246,3026,4264
Colombia,COL,Total,TOT,Aruba,ABW,1060,1003,948,1840,7047
Colombia,COL,Total,TOT,"Bahamas, The",BHS,4,79,31,30,33
Colombia,COL,Total,TOT,Barbados,BRB,42,108,186,69,79
Colombia,COL,Total,TOT,Belize,BLZ,61,82,96,0,20
Colombia,COL,Total,TOT,Bolivia,BOL,128,1023,1745,666,1275
Colombia,COL,Total,TOT,Brazil,BRA,771,877,1493,2208,4158
Colombia,COL,Total,TOT,Cayman Islands,CYM,7,11,39,99,75
Colombia,COL,Total,TOT,Chile,CHL,645,769,1021,1547,3907
Colombia,COL,Total,TOT,Colombia,COL,0,0,0,0,0
Colombia,COL,Total,TOT,Costa Rica,CRI,763,581,1025,2755,5903
Colombia,COL,Total,TOT,Cuba,CUB,256,231,144,104,172
Colombia,COL,Total,TOT,Dominica,DMA,13,7,1,1,2
Colombia,COL,Total,TOT,Dominican Republic,DOM,486,1693,2837,4160,5727
Colombia,COL,Total,TOT,Ecuador,ECU,12586,23428,36461,40042,50510
Colombia,COL,Total,TOT,El Salvador,SLV,172,214,242,259,435
Colombia,COL,Total,TOT,Falkland Islands (Malvinas),FLK,5,0,0,0,0
Colombia,COL,Total,TOT,French Guiana,GUF,9,33,65,151,231
Colombia,COL,Total,TOT,Grenada,GRD,15,8,1,17,33
Colombia,COL,Total,TOT,Guadeloupe,GLP,3,9,17,38,34
Colombia,COL,Total,TOT,Guatemala,GTM,481,422,416,472,719
Colombia,COL,Total,TOT,Guyana,GUY,1180,686,68,58,133
Colombia,COL,Total,TOT,Haiti,HTI,8,20,25,34,46
Colombia,COL,Total,TOT,Honduras,HND,831,378,486,1053,636
Colombia,COL,Total,TOT,Jamaica,JAM,0,13,51,0,151
Colombia,COL,Total,TOT,Martinique,MTQ,4,23,18,36,43
Colombia,COL,Total,TOT,Mexico,MEX,15,1231,3268,4754,6217
Colombia,COL,Total,TOT,Montserrat,MSR,0,0,0,11,0
Colombia,COL,Total,TOT,Netherlands Antilles,ANT,1618,1421,1248,556,2595
Colombia,COL,Total,TOT,Nicaragua,NIC,113,190,214,229,274
Colombia,COL,Total,TOT,Panama,PAN,14796,14728,12267,15791,21845
Colombia,COL,Total,TOT,Paraguay,PRY,618,41,313,1397,323
Colombia,COL,Total,TOT,Peru,PER,864,1441,1918,2495,2040
Colombia,COL,Total,TOT,Puerto Rico,PRI,338,997,1432,874,1507
Colombia,COL,Total,TOT,St. Kitts and Nevis,KNA,4,3,3,19,0
Colombia,COL,Total,TOT,St. Lucia,LCA,13,8,2,27,14
Colombia,COL,Total,TOT,St. Vincent and the Grenadines,VCT,0,0,0,12,19
Colombia,COL,Total,TOT,Suriname,SUR,9,6,4,5,7
Colombia,COL,Total,TOT,Trinidad and Tobago,TTO,266,217,245,199,110
Colombia,COL,Total,TOT,Turks and Caicos Islands,TCA,0,0,0,11,12
Colombia,COL,Total,TOT,Uruguay,URY,4775,3957,2856,2929,347
Colombia,COL,Total,TOT,"Venezuela, RB",VEN,97349,173628,455590,553872,617744
Colombia,COL,Total,TOT,Virgin Islands (U.S.),VIR,0,2,2,47,42
Colombia,COL,Total,TOT,"Virgin Islands, British",VGB,0,0,0,5,5
Costa Rica,CRI,Female,FEM,Anguilla,AIA,0,0,0,0,0
Costa Rica,CRI,Female,FEM,Antigua and Barbuda,ATG,0,1,2,2,2
Costa Rica,CRI,Female,FEM,Argentina,ARG,23,12,0,240,120
Costa Rica,CRI,Female,FEM,Aruba,ABW,2,2,2,1,0
Costa Rica,CRI,Female,FEM,"Bahamas, The",BHS,1,28,7,5,6
Costa Rica,CRI,Female,FEM,Barbados,BRB,2,0,0,3,4
Costa Rica,CRI,Female,FEM,Belize,BLZ,10,13,15,0,38
Costa Rica,CRI,Female,FEM,Bolivia,BOL,5,5,5,38,70
Costa Rica,CRI,Female,FEM,Brazil,BRA,69,70,134,120,130
Costa Rica,CRI,Female,FEM,Cayman Islands,CYM,1,2,8,34,3
Costa Rica,CRI,Female,FEM,Chile,CHL,34,46,97,220,233
Costa Rica,CRI,Female,FEM,Colombia,COL,197,238,239,249,440
Costa Rica,CRI,Female,FEM,Costa Rica,CRI,0,0,0,0,0
Costa Rica,CRI,Female,FEM,Cuba,CUB,5,5,3,2,2
Costa Rica,CRI,Female,FEM,Dominica,DMA,0,0,0,0,0
Costa Rica,CRI,Female,FEM,Dominican Republic,DOM,15,299,551,837,1181
Costa Rica,CRI,Female,FEM,Ecuador,ECU,2,4,6,7,173
Costa Rica,CRI,Female,FEM,El Salvador,SLV,613,301,385,457,358
Costa Rica,CRI,Female,FEM,Falkland Islands (Malvinas),FLK,0,0,0,0,0
Costa Rica,CRI,Female,FEM,French Guiana,GUF,0,0,0,0,0
Costa Rica,CRI,Female,FEM,Grenada,GRD,0,0,0,0,1
Costa Rica,CRI,Female,FEM,Guadeloupe,GLP,0,0,0,1,1
Costa Rica,CRI,Female,FEM,Guatemala,GTM,4856,513,441,411,410
Costa Rica,CRI,Female,FEM,Guyana,GUY,3,9,9,2,0
Costa Rica,CRI,Female,FEM,Haiti,HTI,0,0,0,1,2
Costa Rica,CRI,Female,FEM,Honduras,HND,126,75,111,255,299
Costa Rica,CRI,Female,FEM,Jamaica,JAM,5,68,38,32,6
Costa Rica,CRI,Female,FEM,Martinique,MTQ,0,0,0,2,3
Costa Rica,CRI,Female,FEM,Mexico,MEX,516,480,990,1138,1216
Costa Rica,CRI,Female,FEM,Montserrat,MSR,0,0,0,1,0
Costa Rica,CRI,Female,FEM,Netherlands Antilles,ANT,5,5,5,1,9
Costa Rica,CRI,Female,FEM,Nicaragua,NIC,1093,1890,2158,2351,2805
Costa Rica,CRI,Female,FEM,Panama,PAN,3159,2981,1783,2361,2590
Costa Rica,CRI,Female,FEM,Paraguay,PRY,0,0,5,12,28
Costa Rica,CRI,Female,FEM,Peru,PER,64,86,103,126,107
Costa Rica,CRI,Female,FEM,Puerto Rico,PRI,2,5,7,201,65
Costa Rica,CRI,Female,FEM,St. Kitts and Nevis,KNA,0,0,0,0,0
Costa Rica,CRI,Female,FEM,St. Lucia,LCA,0,0,0,0,0
Costa Rica,CRI,Female,FEM,St. Vincent and the Grenadines,VCT,0,0,0,0,0
Costa Rica,CRI,Female,FEM,Suriname,SUR,0,0,0,0,0
Costa Rica,CRI,Female,FEM,Trinidad and Tobago,TTO,9,8,10,8,5
Costa Rica,CRI,Female,FEM,Turks and Caicos Islands,TCA,0,0,0,0,0
Costa Rica,CRI,Female,FEM,Uruguay,URY,19,23,8,9,25
Costa Rica,CRI,Female,FEM,"Venezuela, RB",VEN,308,532,882,937,694
Costa Rica,CRI,Female,FEM,Virgin Islands (U.S.),VIR,1,0,3,10,13
Costa Rica,CRI,Female,FEM,"Virgin Islands, British",VGB,0,0,0,0,0
Costa Rica,CRI,Male,MAL,Anguilla,AIA,0,0,0,0,0
Costa Rica,CRI,Male,MAL,Antigua and Barbuda,ATG,0,0,1,2,2
Costa Rica,CRI,Male,MAL,Argentina,ARG,38,19,0,222,238
Costa Rica,CRI,Male,MAL,Aruba,ABW,2,2,1,0,0
Costa Rica,CRI,Male,MAL,"Bahamas, The",BHS,2,37,2,6,7
Costa Rica,CRI,Male,MAL,Barbados,BRB,2,0,0,2,3
Costa Rica,CRI,Male,MAL,Belize,BLZ,7,10,12,0,32
Costa Rica,CRI,Male,MAL,Bolivia,BOL,7,6,6,40,63
Costa Rica,CRI,Male,MAL,Brazil,BRA,76,81,190,265,108
Costa Rica,CRI,Male,MAL,Cayman Islands,CYM,2,3,11,86,3
Costa Rica,CRI,Male,MAL,Chile,CHL,56,57,105,206,222
Costa Rica,CRI,Male,MAL,Colombia,COL,151,176,181,198,403
Costa Rica,CRI,Male,MAL,Costa Rica,CRI,0,0,0,0,0
Costa Rica,CRI,Male,MAL,Cuba,CUB,10,9,5,3,4
Costa Rica,CRI,Male,MAL,Dominica,DMA,0,0,0,0,0
Costa Rica,CRI,Male,MAL,Dominican Republic,DOM,24,166,324,505,712
Costa Rica,CRI,Male,MAL,Ecuador,ECU,3,5,8,8,146
Costa Rica,CRI,Male,MAL,El Salvador,SLV,321,286,382,434,302
Costa Rica,CRI,Male,MAL,Falkland Islands (Malvinas),FLK,0,0,0,0,0
Costa Rica,CRI,Male,MAL,French Guiana,GUF,0,0,0,0,0
Costa Rica,CRI,Male,MAL,Grenada,GRD,0,0,0,0,2
Costa Rica,CRI,Male,MAL,Guadeloupe,GLP,0,0,0,1,1
Costa Rica,CRI,Male,MAL,Guatemala,GTM,3990,367,310,320,313
Costa Rica,CRI,Male,MAL,Guyana,GUY,4,11,11,3,0
Costa Rica,CRI,Male,MAL,Haiti,HTI,0,0,1,1,2
Costa Rica,CRI,Male,MAL,Honduras,HND,213,96,125,284,326
Costa Rica,CRI,Male,MAL,Jamaica,JAM,4,61,34,23,7
Costa Rica,CRI,Male,MAL,Martinique,MTQ,0,0,0,2,2
Costa Rica,CRI,Male,MAL,Mexico,MEX,633,546,882,694,965
Costa Rica,CRI,Male,MAL,Montserrat,MSR,0,0,0,0,0
Costa Rica,CRI,Male,MAL,Netherlands Antilles,ANT,6,5,4,1,5
Costa Rica,CRI,Male,MAL,Nicaragua,NIC,1154,1901,2102,2219,2664
Costa Rica,CRI,Male,MAL,Panama,PAN,2652,1803,1458,2249,2145
Costa Rica,CRI,Male,MAL,Paraguay,PRY,0,0,6,16,18
Costa Rica,CRI,Male,MAL,Peru,PER,54,76,94,101,78
Costa Rica,CRI,Male,MAL,Puerto Rico,PRI,2,4,6,293,56
Costa Rica,CRI,Male,MAL,St. Kitts and Nevis,KNA,0,0,0,0,0
Costa Rica,CRI,Male,MAL,St. Lucia,LCA,0,0,0,1,0
Costa Rica,CRI,Male,MAL,St. Vincent and the Grenadines,VCT,0,0,0,0,0
Costa Rica,CRI,Male,MAL,Suriname,SUR,0,0,0,0,0
Costa Rica,CRI,Male,MAL,Trinidad and Tobago,TTO,13,9,10,8,4
Costa Rica,CRI,Male,MAL,Turks and Caicos Islands,TCA,0,0,0,0,0
Costa Rica,CRI,Male,MAL,Uruguay,URY,9,0,9,8,14
Costa Rica,CRI,Male,MAL,"Venezuela, RB",VEN,426,774,729,720,485
Costa Rica,CRI,Male,MAL,Virgin Islands (U.S.),VIR,1,0,3,14,9
Costa Rica,CRI,Male,MAL,"Virgin Islands, British",VGB,0,0,0,0,0
Costa Rica,CRI,Total,TOT,Anguilla,AIA,0,0,0,0,0
Costa Rica,CRI,Total,TOT,Antigua and Barbuda,ATG,1,2,3,4,4
Costa Rica,CRI,Total,TOT,Argentina,ARG,61,30,1,462,358
Costa Rica,CRI,Total,TOT,Aruba,ABW,3,3,3,2,0
Costa Rica,CRI,Total,TOT,"Bahamas, The",BHS,3,65,9,11,12
Costa Rica,CRI,Total,TOT,Barbados,BRB,3,2,0,6,6
Costa Rica,CRI,Total,TOT,Belize,BLZ,18,23,27,0,70
Costa Rica,CRI,Total,TOT,Bolivia,BOL,12,11,10,78,133
Costa Rica,CRI,Total,TOT,Brazil,BRA,145,151,324,385,238
Costa Rica,CRI,Total,TOT,Cayman Islands,CYM,3,5,19,120,6
Costa Rica,CRI,Total,TOT,Chile,CHL,91,102,203,426,455
Costa Rica,CRI,Total,TOT,Colombia,COL,348,414,420,446,844
Costa Rica,CRI,Total,TOT,Costa Rica,CRI,0,0,0,0,0
Costa Rica,CRI,Total,TOT,Cuba,CUB,15,14,8,5,6
Costa Rica,CRI,Total,TOT,Dominica,DMA,1,0,0,0,0
